,plant_id,rs,rb
3905,4050,s275,p94
3906,4051,s275,p94
3907,4052,s275,p94
3908,4053,s275,p94
3909,4054,s275,p94
3910,4055,s275,p94
3911,4056,s275,p94
3912,4057,s275,p94
3913,4064,s275,p94
3914,4065,s275,p94
3915,4066,s275,p94
3916,4067,s275,p94
3917,4068,s275,p94
3918,4069,s275,p94
3919,4070,s275,p94
3920,4071,s275,p94
3921,4072,s275,p94
3922,4073,s275,p94
3923,4074,s275,p94
3924,4075,s275,p94
3925,4076,s275,p94
3926,4077,s275,p94
3927,4078,s275,p94
3928,4079,s275,p94
3929,4080,s275,p94
3930,4081,s275,p94
3931,4082,s275,p94
3932,4083,s275,p94
3933,4090,s275,p94
3934,4091,s275,p94
3935,4092,s275,p94
3936,4093,s275,p94
3937,4094,s275,p94
3938,4095,s275,p94
3939,4096,s275,p94
3940,4097,s275,p94
3941,4098,s275,p94
3942,4099,s275,p94
3943,4100,s275,p94
3944,4101,s275,p94
3945,4102,s275,p94
3946,4103,s275,p94
3947,4104,s275,p94
3948,4105,s275,p94
3949,4106,s275,p94
3950,4107,s275,p94
3951,4108,s275,p94
3952,4109,s275,p94
3953,4110,s275,p94
3954,4111,s275,p94
3955,4112,s275,p94
3956,4113,s275,p94
3957,4114,s275,p94
3958,4115,s275,p94
3959,4116,s275,p94
3960,4117,s275,p94
3961,4118,s275,p94
3962,4119,s275,p94
3963,4120,s275,p94
3964,4121,s275,p94
3965,4122,s275,p94
3966,4123,s275,p94
3967,4124,s275,p94
3968,4125,s275,p94
3969,4126,s275,p94
3970,4127,s275,p94
3971,4131,s275,p94
3972,4132,s275,p94
3973,4133,s275,p94
3974,4134,s275,p94
3975,4135,s275,p94
3976,4136,s275,p94
3977,4137,s275,p94
3978,4138,s275,p94
3979,4139,s275,p94
3980,4140,s275,p94
3981,4141,s275,p94
3982,4142,s275,p94
3983,4527,s275,p94
3984,4528,s275,p94
3985,4529,s275,p94
3986,4530,s275,p94
3987,4531,s275,p94
3988,4532,s275,p94
3989,13501,s275,p94
3990,13502,s275,p94
3991,13503,s275,p94
3992,13504,s275,p94
3993,13505,s275,p94
3994,13506,s275,p94
3995,13669,s275,p94
3996,13671,s275,p94
3997,13672,s275,p94
3998,13711,s275,p94
3999,3803,s274,p94
4000,3806,s274,p94
4001,3807,s274,p94
4002,3808,s274,p94
4003,3809,s274,p94
4004,3810,s274,p94
4005,3811,s274,p94
4006,3812,s274,p94
4007,3813,s274,p94
4008,3814,s274,p94
4009,3815,s274,p94
4010,3816,s274,p94
4011,3817,s274,p94
4012,3818,s274,p94
4013,3819,s274,p94
4014,3820,s274,p94
4015,3821,s274,p94
4016,3822,s274,p94
4017,3823,s274,p94
4018,3824,s274,p94
4019,3825,s274,p94
4020,3826,s274,p94
4021,3827,s274,p94
4022,3828,s274,p94
4023,3829,s274,p94
4024,3830,s274,p94
4025,3831,s274,p94
4026,3832,s274,p94
4027,3833,s274,p94
4028,3834,s274,p94
4029,3852,s274,p94
4030,3853,s274,p94
4031,3854,s274,p94
4032,3855,s274,p94
4033,3856,s274,p94
4034,3857,s274,p94
4035,3858,s274,p94
4036,3859,s274,p94
4037,3860,s274,p94
4038,3861,s274,p94
4039,3862,s274,p94
4040,3863,s274,p94
4041,3894,s274,p94
4042,3899,s274,p94
4043,3900,s274,p94
4044,3901,s274,p94
4045,3902,s274,p94
4046,3914,s274,p94
4047,3915,s274,p94
4048,3920,s274,p94
4049,3933,s274,p94
4050,3938,s274,p94
4051,3939,s274,p94
4052,3940,s274,p94
4053,3941,s274,p94
4054,3950,s274,p94
4055,3951,s274,p94
4056,3952,s274,p94
4057,3953,s274,p94
4058,3954,s274,p94
4059,3955,s274,p94
4060,3967,s274,p94
4061,3968,s274,p94
4062,3969,s274,p94
4063,3979,s274,p94
4064,3980,s274,p94
4065,3981,s274,p94
4066,13613,s274,p94
4067,13614,s274,p94
4068,3840,s272,p94
4069,3841,s272,p94
4070,3842,s272,p94
4071,3843,s272,p94
4072,3844,s272,p94
4073,3872,s272,p94
4074,3873,s272,p94
4075,3874,s272,p94
4076,3875,s272,p94
4077,3876,s272,p94
4078,3877,s272,p94
4079,3884,s272,p94
4080,3885,s272,p94
4081,3925,s272,p94
4082,3926,s272,p94
4083,3927,s272,p94
4084,3928,s272,p94
4085,3929,s272,p94
4086,3930,s272,p94
4087,3931,s272,p94
4088,3932,s272,p94
4089,3942,s272,p94
4090,3943,s272,p94
4091,3956,s272,p94
4092,3957,s272,p94
4093,3958,s272,p94
4094,3970,s272,p94
4095,3971,s272,p94
4096,3982,s272,p94
4097,3983,s272,p94
4098,3851,s273,p94
4099,3895,s273,p94
4100,3896,s273,p94
4101,3897,s273,p94
4102,3898,s273,p94
4103,3916,s273,p94
4104,3917,s273,p94
4105,3918,s273,p94
4106,3944,s273,p94
4107,3945,s273,p94
4108,3946,s273,p94
4109,3947,s273,p94
4110,3948,s273,p94
4111,3949,s273,p94
4112,3959,s273,p94
4113,3960,s273,p94
4114,3987,s273,p94
4115,3988,s273,p94
4116,3989,s273,p94
4117,3993,s273,p94
4118,3994,s273,p94
4119,3995,s273,p94
4120,3996,s273,p94
4121,3997,s273,p94
4122,3998,s273,p94
4123,4004,s273,p94
4124,4005,s273,p94
4125,4006,s273,p94
4126,4014,s273,p94
4127,4046,s273,p94
4128,4047,s273,p94
4129,4048,s273,p94
4130,4058,s273,p94
4131,4059,s273,p94
4132,4060,s273,p94
4133,4061,s273,p94
4134,4062,s273,p94
4135,4063,s273,p94
4136,4084,s273,p94
4137,4085,s273,p94
4138,4086,s273,p94
4139,4087,s273,p94
4140,4088,s273,p94
4141,4089,s273,p94
4142,4715,s273,p94
4143,4716,s273,p94
4144,4717,s273,p94
4145,4718,s273,p94
4146,4719,s273,p94
4147,4720,s273,p94
4148,13500,s273,p94
4149,4128,s267,p90
4150,4129,s267,p90
4151,4130,s267,p90
4152,4533,s267,p90
4153,4534,s267,p90
4154,4535,s267,p90
4155,4536,s267,p90
4156,4537,s267,p90
4157,4538,s267,p90
4158,4539,s267,p90
4159,4540,s267,p90
4160,4541,s267,p90
4161,4542,s267,p90
4162,4543,s267,p90
4163,4544,s267,p90
4164,4545,s267,p90
4165,4547,s267,p90
4166,4548,s267,p90
4167,4549,s267,p90
4168,4550,s267,p90
4169,4551,s267,p90
4170,4552,s267,p90
4171,4553,s267,p90
4172,4554,s267,p90
4173,4555,s267,p90
4174,4556,s267,p90
4175,4566,s267,p90
4176,4567,s267,p90
4177,4568,s267,p90
4178,4569,s267,p90
4179,4570,s267,p90
4180,4571,s267,p90
4181,4572,s267,p90
4182,4573,s267,p90
4183,4574,s267,p90
4184,4575,s267,p90
4185,4576,s267,p90
4186,4577,s267,p90
4187,4578,s267,p90
4188,4582,s267,p90
4189,4583,s267,p90
4190,4584,s267,p90
4191,4585,s267,p90
4192,4586,s267,p90
4193,4587,s267,p90
4194,4588,s267,p90
4195,4589,s267,p90
4196,4590,s267,p90
4197,4591,s267,p90
4198,4592,s267,p90
4199,4593,s267,p90
4200,4598,s267,p90
4201,4599,s267,p90
4202,4600,s267,p90
4203,4601,s267,p90
4204,4606,s267,p90
4205,4607,s267,p90
4206,4608,s267,p90
4207,4609,s267,p90
4208,4610,s267,p90
4209,4621,s267,p90
4210,4622,s267,p90
4211,4625,s267,p90
4212,4626,s267,p90
4213,4627,s267,p90
4214,4628,s267,p90
4215,4629,s267,p90
4216,4630,s267,p90
4217,4631,s267,p90
4218,4632,s267,p90
4219,4633,s267,p90
4220,4634,s267,p90
4221,4635,s267,p90
4222,4636,s267,p90
4223,4637,s267,p90
4224,4638,s267,p90
4225,4639,s267,p90
4226,4640,s267,p90
4227,4641,s267,p90
4228,4642,s267,p90
4229,4643,s267,p90
4230,4644,s267,p90
4231,4645,s267,p90
4232,4652,s267,p90
4233,4653,s267,p90
4234,4654,s267,p90
4235,4655,s267,p90
4236,4656,s267,p90
4237,4657,s267,p90
4238,4660,s267,p90
4239,4661,s267,p90
4240,4676,s267,p90
4241,4679,s267,p90
4242,4680,s267,p90
4243,4681,s267,p90
4244,4682,s267,p90
4245,4687,s267,p90
4246,4688,s267,p90
4247,4689,s267,p90
4248,4690,s267,p90
4249,4691,s267,p90
4250,4692,s267,p90
4251,4699,s267,p90
4252,4700,s267,p90
4253,4701,s267,p90
4254,4707,s267,p90
4255,4708,s267,p90
4256,4709,s267,p90
4257,4710,s267,p90
4258,4711,s267,p90
4259,4712,s267,p90
4260,4713,s267,p90
4261,4714,s267,p90
4262,4721,s267,p90
4263,4722,s267,p90
4264,4723,s267,p90
4265,4732,s267,p90
4266,4733,s267,p90
4267,4734,s267,p90
4268,4735,s267,p90
4269,4736,s267,p90
4270,4737,s267,p90
4271,4738,s267,p90
4272,13466,s267,p90
4273,13468,s267,p90
4274,13469,s267,p90
4275,13472,s267,p90
4276,13473,s267,p90
4277,13474,s267,p90
4278,13679,s267,p90
4279,4143,s269,p91
4280,4144,s269,p91
4281,4145,s269,p91
4282,4153,s269,p91
4283,4154,s269,p91
4284,4155,s269,p91
4285,4156,s269,p91
4286,4157,s269,p91
4287,4158,s269,p91
4288,4159,s269,p91
4289,4178,s269,p91
4290,4179,s269,p91
4291,4180,s269,p91
4292,13491,s269,p91
4293,4146,s309,p101
4294,4147,s309,p101
4295,4160,s309,p101
4296,4161,s309,p101
4297,4162,s309,p101
4298,4163,s309,p101
4299,4164,s309,p101
4300,4176,s309,p101
4301,4177,s309,p101
4302,4183,s309,p101
4303,4217,s309,p101
4304,4243,s309,p101
4305,4244,s309,p101
4306,4245,s309,p101
4307,4267,s309,p101
4308,4288,s309,p101
4309,4289,s309,p101
4310,4290,s309,p101
4311,4291,s309,p101
4312,4295,s309,p101
4313,4296,s309,p101
4314,4297,s309,p101
4315,4302,s309,p101
4316,4306,s309,p101
4317,4307,s309,p101
4318,4308,s309,p101
4319,4309,s309,p101
4320,4310,s309,p101
4321,4311,s309,p101
4322,4312,s309,p101
4323,13487,s309,p101
4324,13490,s309,p101
4325,13492,s309,p101
4326,13631,s309,p101
4327,13684,s309,p101
4328,13685,s309,p101
4329,13687,s309,p101
4330,13688,s309,p101
4331,13696,s309,p101
4332,13800,s309,p101
4333,13801,s309,p101
4334,13814,s309,p101
4335,13815,s309,p101
4336,13816,s309,p101
4337,13817,s309,p101
4338,4148,s271,p91
4339,4171,s271,p91
4340,4172,s271,p91
4341,4173,s271,p91
4342,4184,s271,p91
4343,4185,s271,p91
4344,4165,s270,p91
4345,4166,s270,p91
4346,4167,s270,p91
4347,4168,s270,p91
4348,4169,s270,p91
4349,4170,s270,p91
4350,4174,s270,p91
4351,4175,s270,p91
4352,4186,s310,p101
4353,4187,s310,p101
4354,4193,s310,p101
4355,4194,s310,p101
4356,4195,s310,p101
4357,4210,s310,p101
4358,4211,s310,p101
4359,4226,s310,p101
4360,4227,s310,p101
4361,4228,s310,p101
4362,4229,s310,p101
4363,4239,s310,p101
4364,4261,s310,p101
4365,4262,s310,p101
4366,4268,s310,p101
4367,4269,s310,p101
4368,4270,s310,p101
4369,4271,s310,p101
4370,4272,s310,p101
4371,4273,s310,p101
4372,4274,s310,p101
4373,4277,s310,p101
4374,4278,s310,p101
4375,4285,s310,p101
4376,4286,s310,p101
4377,4287,s310,p101
4378,4293,s310,p101
4379,4294,s310,p101
4380,13489,s310,p101
4381,4188,s313,p102
4382,4189,s313,p102
4383,4190,s313,p102
4384,4191,s313,p102
4385,4192,s313,p102
4386,4205,s313,p102
4387,4206,s313,p102
4388,4207,s313,p102
4389,4208,s313,p102
4390,4298,s313,p102
4391,4299,s313,p102
4392,4300,s313,p102
4393,4301,s313,p102
4394,4303,s313,p102
4395,4304,s313,p102
4396,4305,s313,p102
4397,4353,s313,p102
4398,4354,s313,p102
4399,4355,s313,p102
4400,4356,s313,p102
4401,4357,s313,p102
4402,4358,s313,p102
4403,4361,s313,p102
4404,4367,s313,p102
4405,4368,s313,p102
4406,4369,s313,p102
4407,4370,s313,p102
4408,4372,s313,p102
4409,4373,s313,p102
4410,4374,s313,p102
4411,4375,s313,p102
4412,4376,s313,p102
4413,4381,s313,p102
4414,4382,s313,p102
4415,4383,s313,p102
4416,4384,s313,p102
4417,4385,s313,p102
4418,4386,s313,p102
4419,4387,s313,p102
4420,4388,s313,p102
4421,4398,s313,p102
4422,4399,s313,p102
4423,4417,s313,p102
4424,4418,s313,p102
4425,4442,s313,p102
4426,4443,s313,p102
4427,4494,s313,p102
4428,4495,s313,p102
4429,4496,s313,p102
4430,4497,s313,p102
4431,4498,s313,p102
4432,4499,s313,p102
4433,4509,s313,p102
4434,4510,s313,p102
4435,4511,s313,p102
4436,4512,s313,p102
4437,4513,s313,p102
4438,4514,s313,p102
4439,13493,s313,p102
4440,13496,s313,p102
4441,13497,s313,p102
4442,13686,s313,p102
4443,13690,s313,p102
4444,13692,s313,p102
4445,13693,s313,p102
4446,13697,s313,p102
4447,13699,s313,p102
4448,4196,s311,p101
4449,4197,s311,p101
4450,4198,s311,p101
4451,4199,s311,p101
4452,4200,s311,p101
4453,4201,s311,p101
4454,4202,s311,p101
4455,4203,s311,p101
4456,4204,s311,p101
4457,4209,s311,p101
4458,4212,s311,p101
4459,4213,s311,p101
4460,4214,s311,p101
4461,4215,s311,p101
4462,4216,s311,p101
4463,4218,s311,p101
4464,4219,s311,p101
4465,4220,s311,p101
4466,4221,s311,p101
4467,4222,s311,p101
4468,4223,s311,p101
4469,4224,s311,p101
4470,4225,s311,p101
4471,4230,s311,p101
4472,4231,s311,p101
4473,4232,s311,p101
4474,4233,s311,p101
4475,4234,s311,p101
4476,4235,s311,p101
4477,4236,s311,p101
4478,4237,s311,p101
4479,4238,s311,p101
4480,4240,s311,p101
4481,4241,s311,p101
4482,4242,s311,p101
4483,4246,s311,p101
4484,4247,s311,p101
4485,4248,s311,p101
4486,4249,s311,p101
4487,4250,s311,p101
4488,4251,s311,p101
4489,4252,s311,p101
4490,4253,s311,p101
4491,4254,s311,p101
4492,4255,s311,p101
4493,4256,s311,p101
4494,4257,s311,p101
4495,4258,s311,p101
4496,4259,s311,p101
4497,4260,s311,p101
4498,4263,s311,p101
4499,4264,s311,p101
4500,4265,s311,p101
4501,4266,s311,p101
4502,4275,s311,p101
4503,4276,s311,p101
4504,4279,s311,p101
4505,4280,s311,p101
4506,4281,s311,p101
4507,4282,s311,p101
4508,4283,s311,p101
4509,4284,s311,p101
4510,4292,s311,p101
4511,4326,s311,p101
4512,4337,s311,p101
4513,4339,s311,p101
4514,4340,s311,p101
4515,4341,s311,p101
4516,4342,s311,p101
4517,4349,s311,p101
4518,4350,s311,p101
4519,4359,s311,p101
4520,4360,s311,p101
4521,4371,s311,p101
4522,4377,s311,p101
4523,4378,s311,p101
4524,4406,s311,p101
4525,4407,s311,p101
4526,4408,s311,p101
4527,4411,s311,p101
4528,4412,s311,p101
4529,4413,s311,p101
4530,4414,s311,p101
4531,4419,s311,p101
4532,4420,s311,p101
4533,4421,s311,p101
4534,4422,s311,p101
4535,4425,s311,p101
4536,4426,s311,p101
4537,4427,s311,p101
4538,4428,s311,p101
4539,4429,s311,p101
4540,4430,s311,p101
4541,4431,s311,p101
4542,4432,s311,p101
4543,4433,s311,p101
4544,4434,s311,p101
4545,4435,s311,p101
4546,4436,s311,p101
4547,4437,s311,p101
4548,4438,s311,p101
4549,4439,s311,p101
4550,4440,s311,p101
4551,4441,s311,p101
4552,4449,s311,p101
4553,4450,s311,p101
4554,4451,s311,p101
4555,4452,s311,p101
4556,4453,s311,p101
4557,4454,s311,p101
4558,4455,s311,p101
4559,4456,s311,p101
4560,4457,s311,p101
4561,4458,s311,p101
4562,4461,s311,p101
4563,4462,s311,p101
4564,4464,s311,p101
4565,4465,s311,p101
4566,4466,s311,p101
4567,4467,s311,p101
4568,4468,s311,p101
4569,4469,s311,p101
4570,4474,s311,p101
4571,4475,s311,p101
4572,4476,s311,p101
4573,4477,s311,p101
4574,4478,s311,p101
4575,4479,s311,p101
4576,4500,s311,p101
4577,4501,s311,p101
4578,4508,s311,p101
4579,4515,s311,p101
4580,4524,s311,p101
4581,4525,s311,p101
4582,4526,s311,p101
4583,13488,s311,p101
4584,13494,s311,p101
4585,13499,s311,p101
4586,13610,s311,p101
4587,13695,s311,p101
4588,13698,s311,p101
4589,13700,s311,p101
4590,13708,s311,p101
4591,13712,s311,p101
4592,13718,s311,p101
4593,13726,s311,p101
4594,13770,s311,p101
4595,13781,s311,p101
4596,13787,s311,p101
4597,13788,s311,p101
4598,13789,s311,p101
4599,4313,s312,p101
4600,4314,s312,p101
4601,4321,s312,p101
4602,4322,s312,p101
4603,4323,s312,p101
4604,4324,s312,p101
4605,4325,s312,p101
4606,4331,s312,p101
4607,4332,s312,p101
4608,4333,s312,p101
4609,4334,s312,p101
4610,4335,s312,p101
4611,4336,s312,p101
4612,4338,s312,p101
4613,4343,s312,p101
4614,4344,s312,p101
4615,4345,s312,p101
4616,4346,s312,p101
4617,4347,s312,p101
4618,4348,s312,p101
4619,4351,s312,p101
4620,4352,s312,p101
4621,4395,s312,p101
4622,4396,s312,p101
4623,4397,s312,p101
4624,4444,s312,p101
4625,4445,s312,p101
4626,4446,s312,p101
4627,4447,s312,p101
4628,4448,s312,p101
4629,4459,s312,p101
4630,4460,s312,p101
4631,4463,s312,p101
4632,4470,s312,p101
4633,4471,s312,p101
4634,4472,s312,p101
4635,4473,s312,p101
4636,4480,s312,p101
4637,4481,s312,p101
4638,4482,s312,p101
4639,4489,s312,p101
4640,4517,s312,p101
4641,4518,s312,p101
4642,4519,s312,p101
4643,4520,s312,p101
4644,4521,s312,p101
4645,13495,s312,p101
4646,13689,s312,p101
4647,13691,s312,p101
4648,13705,s312,p101
4649,4546,s265,p89
4650,4579,s265,p89
4651,4580,s265,p89
4652,4581,s265,p89
4653,4602,s265,p89
4654,4603,s265,p89
4655,4604,s265,p89
4656,4611,s265,p89
4657,4612,s265,p89
4658,4613,s265,p89
4659,4614,s265,p89
4660,4615,s265,p89
4661,4616,s265,p89
4662,4617,s265,p89
4663,4618,s265,p89
4664,4619,s265,p89
4665,4620,s265,p89
4666,4623,s265,p89
4667,4624,s265,p89
4668,4646,s265,p89
4669,4647,s265,p89
4670,4648,s265,p89
4671,4649,s265,p89
4672,4650,s265,p89
4673,4651,s265,p89
4674,4658,s265,p89
4675,4659,s265,p89
4676,4664,s265,p89
4677,4665,s265,p89
4678,4666,s265,p89
4679,4667,s265,p89
4680,4668,s265,p89
4681,4669,s265,p89
4682,4670,s265,p89
4683,4671,s265,p89
4684,4672,s265,p89
4685,4673,s265,p89
4686,4674,s265,p89
4687,4675,s265,p89
4688,4683,s265,p89
4689,4684,s265,p89
4690,4685,s265,p89
4691,4686,s265,p89
4692,4702,s265,p89
4693,4703,s265,p89
4694,4704,s265,p89
4695,4705,s265,p89
4696,4706,s265,p89
4697,4724,s265,p89
4698,4725,s265,p89
4699,4726,s265,p89
4700,4727,s265,p89
4701,4728,s265,p89
4702,4729,s265,p89
4703,4730,s265,p89
4704,4731,s265,p89
4705,4739,s265,p89
4706,4740,s265,p89
4707,4741,s265,p89
4708,4742,s265,p89
4709,4757,s265,p89
4710,4758,s265,p89
4711,4759,s265,p89
4712,4760,s265,p89
4713,4761,s265,p89
4714,4762,s265,p89
4715,13467,s265,p89
4716,13470,s265,p89
4717,13475,s265,p89
4718,13606,s265,p89
4719,13628,s265,p89
4720,4557,s268,p90
4721,4558,s268,p90
4722,4559,s268,p90
4723,4560,s268,p90
4724,4561,s268,p90
4725,4562,s268,p90
4726,4563,s268,p90
4727,4564,s268,p90
4728,4565,s268,p90
4729,4605,s268,p90
4730,4662,s268,p90
4731,4663,s268,p90
4732,4677,s268,p90
4733,4678,s268,p90
4734,4693,s268,p90
4735,4694,s268,p90
4736,4695,s268,p90
4737,4696,s268,p90
4738,4697,s268,p90
4739,4698,s268,p90
4740,13471,s268,p90
4741,4594,s266,p89
4742,4595,s266,p89
4743,4596,s266,p89
4744,4597,s266,p89
4745,4743,s264,p87
4746,4744,s264,p87
4747,4745,s264,p87
4748,4746,s264,p87
4749,4747,s264,p87
4750,4748,s264,p87
4751,4749,s264,p87
4752,4750,s264,p87
4753,4771,s264,p87
4754,4772,s264,p87
4755,4773,s264,p87
4756,4774,s264,p87
4757,4775,s264,p87
4758,4776,s264,p87
4759,4784,s264,p87
4760,4785,s264,p87
4761,4786,s264,p87
4762,4805,s264,p87
4763,4806,s264,p87
4764,4807,s264,p87
4765,4808,s264,p87
4766,4812,s264,p87
4767,4813,s264,p87
4768,4817,s264,p87
4769,4818,s264,p87
4770,4819,s264,p87
4771,4824,s264,p87
4772,4838,s264,p87
4773,4839,s264,p87
4774,4840,s264,p87
4775,4841,s264,p87
4776,4842,s264,p87
4777,4843,s264,p87
4778,4844,s264,p87
4779,4848,s264,p87
4780,4849,s264,p87
4781,13550,s264,p87
4782,13714,s264,p87
4783,13716,s264,p87
4784,13717,s264,p87
4785,13723,s264,p87
4786,4751,s262,p87
4787,4752,s262,p87
4788,4753,s262,p87
4789,4754,s262,p87
4790,4755,s262,p87
4791,4756,s262,p87
4792,4763,s262,p87
4793,4766,s262,p87
4794,4767,s262,p87
4795,4768,s262,p87
4796,4769,s262,p87
4797,4770,s262,p87
4798,4777,s262,p87
4799,4778,s262,p87
4800,4779,s262,p87
4801,4780,s262,p87
4802,4781,s262,p87
4803,4782,s262,p87
4804,4783,s262,p87
4805,4799,s262,p87
4806,4800,s262,p87
4807,4801,s262,p87
4808,4802,s262,p87
4809,4803,s262,p87
4810,4804,s262,p87
4811,4809,s262,p87
4812,4810,s262,p87
4813,4811,s262,p87
4814,4820,s262,p87
4815,4821,s262,p87
4816,4822,s262,p87
4817,4823,s262,p87
4818,4832,s262,p87
4819,4833,s262,p87
4820,4834,s262,p87
4821,4835,s262,p87
4822,4836,s262,p87
4823,4837,s262,p87
4824,4854,s262,p87
4825,4855,s262,p87
4826,4856,s262,p87
4827,4857,s262,p87
4828,4858,s262,p87
4829,4859,s262,p87
4830,4860,s262,p87
4831,4861,s262,p87
4832,4862,s262,p87
4833,4863,s262,p87
4834,13548,s262,p87
4835,13551,s262,p87
4836,13619,s262,p87
4837,4764,s260,p86
4838,4765,s260,p86
4839,9002,s260,p86
4840,9003,s260,p86
4841,9004,s260,p86
4842,9017,s260,p86
4843,9052,s260,p86
4844,9053,s260,p86
4845,9054,s260,p86
4846,9055,s260,p86
4847,9056,s260,p86
4848,9057,s260,p86
4849,9153,s260,p86
4850,9154,s260,p86
4851,9155,s260,p86
4852,9156,s260,p86
4853,9157,s260,p86
4854,9158,s260,p86
4855,9159,s260,p86
4856,9160,s260,p86
4857,9161,s260,p86
4858,9162,s260,p86
4859,9163,s260,p86
4860,9164,s260,p86
4861,13520,s260,p86
4862,4787,s276,p92
4863,4788,s276,p92
4864,4789,s276,p92
4865,4790,s276,p92
4866,4791,s276,p92
4867,4792,s276,p92
4868,4886,s276,p92
4869,4887,s276,p92
4870,4888,s276,p92
4871,4978,s276,p92
4872,5004,s276,p92
4873,5005,s276,p92
4874,5006,s276,p92
4875,5007,s276,p92
4876,5008,s276,p92
4877,5009,s276,p92
4878,5042,s276,p92
4879,13713,s276,p92
4880,13779,s276,p92
4881,13805,s276,p92
4882,13806,s276,p92
4883,4793,s263,p88
4884,4794,s263,p88
4885,4795,s263,p88
4886,4796,s263,p88
4887,4797,s263,p88
4888,4798,s263,p88
4889,4814,s263,p88
4890,4815,s263,p88
4891,4816,s263,p88
4892,4825,s263,p88
4893,4826,s263,p88
4894,4827,s263,p88
4895,4828,s263,p88
4896,4829,s263,p88
4897,4830,s263,p88
4898,4831,s263,p88
4899,4845,s263,p88
4900,4846,s263,p88
4901,4847,s263,p88
4902,4850,s263,p88
4903,4851,s263,p88
4904,4852,s263,p88
4905,4853,s263,p88
4906,13549,s263,p88
4907,13649,s263,p88
4908,4864,s278,p92
4909,4875,s278,p92
4910,4879,s278,p92
4911,4917,s278,p92
4912,4918,s278,p92
4913,4919,s278,p92
4914,4947,s278,p92
4915,4948,s278,p92
4916,4967,s278,p92
4917,4968,s278,p92
4918,4969,s278,p92
4919,4970,s278,p92
4920,4985,s278,p92
4921,4986,s278,p92
4922,4987,s278,p92
4923,4988,s278,p92
4924,4989,s278,p92
4925,5015,s278,p92
4926,5016,s278,p92
4927,5017,s278,p92
4928,5018,s278,p92
4929,5019,s278,p92
4930,5020,s278,p92
4931,5027,s278,p92
4932,5028,s278,p92
4933,5029,s278,p92
4934,5030,s278,p92
4935,4865,s277,p92
4936,4866,s277,p92
4937,4867,s277,p92
4938,4880,s277,p92
4939,4881,s277,p92
4940,4882,s277,p92
4941,4883,s277,p92
4942,4884,s277,p92
4943,4885,s277,p92
4944,4889,s277,p92
4945,4890,s277,p92
4946,4891,s277,p92
4947,4905,s277,p92
4948,4926,s277,p92
4949,4927,s277,p92
4950,4935,s277,p92
4951,4936,s277,p92
4952,4937,s277,p92
4953,4938,s277,p92
4954,4939,s277,p92
4955,4940,s277,p92
4956,5023,s277,p92
4957,5024,s277,p92
4958,5025,s277,p92
4959,5026,s277,p92
4960,5031,s277,p92
4961,5032,s277,p92
4962,5033,s277,p92
4963,5034,s277,p92
4964,5035,s277,p92
4965,5036,s277,p92
4966,5043,s277,p92
4967,5044,s277,p92
4968,5045,s277,p92
4969,5046,s277,p92
4970,5047,s277,p92
4971,5048,s277,p92
4972,5049,s277,p92
4973,13588,s277,p92
4974,4868,s280,p92
4975,4869,s280,p92
4976,4870,s280,p92
4977,4871,s280,p92
4978,4894,s280,p92
4979,4910,s280,p92
4980,4911,s280,p92
4981,4912,s280,p92
4982,4913,s280,p92
4983,4971,s280,p92
4984,4972,s280,p92
4985,4973,s280,p92
4986,4974,s280,p92
4987,4979,s280,p92
4988,4980,s280,p92
4989,5040,s280,p92
4990,5041,s280,p92
4991,4872,s279,p92
4992,4873,s279,p92
4993,4874,s279,p92
4994,4895,s279,p92
4995,4896,s279,p92
4996,4914,s279,p92
4997,4915,s279,p92
4998,4916,s279,p92
4999,4941,s279,p92
5000,4942,s279,p92
5001,4943,s279,p92
5002,4944,s279,p92
5003,4945,s279,p92
5004,4946,s279,p92
5005,4949,s279,p92
5006,4950,s279,p92
5007,4951,s279,p92
5008,4981,s279,p92
5009,4982,s279,p92
5010,4897,s284,p92
5011,4898,s284,p92
5012,4899,s284,p92
5013,4900,s284,p92
5014,4901,s284,p92
5015,4902,s284,p92
5016,4903,s284,p92
5017,4904,s284,p92
5018,4906,s285,p92
5019,4907,s285,p92
5020,4908,s285,p92
5021,4909,s285,p92
5022,4928,s285,p92
5023,4929,s285,p92
5024,4930,s285,p92
5025,4931,s285,p92
5026,4932,s285,p92
5027,4933,s285,p92
5028,4934,s285,p92
5029,4975,s285,p92
5030,4976,s285,p92
5031,4977,s285,p92
5032,4990,s285,p92
5033,4991,s285,p92
5034,4992,s285,p92
5035,4993,s285,p92
5036,4994,s285,p92
5037,4995,s285,p92
5038,4996,s285,p92
5039,4997,s285,p92
5040,13590,s285,p92
5041,4925,s281,p92
5042,4958,s281,p92
5043,4959,s281,p92
5044,4960,s281,p92
5045,4961,s281,p92
5046,4962,s281,p92
5047,4963,s281,p92
5048,5001,s281,p92
5049,5002,s281,p92
5050,5003,s281,p92
5051,5014,s281,p92
5052,5038,s281,p92
5053,5039,s281,p92
5054,4952,s282,p92
5055,4953,s282,p92
5056,4954,s282,p92
5057,4955,s282,p92
5058,4956,s282,p92
5059,4957,s282,p92
5060,4964,s282,p92
5061,4965,s282,p92
5062,4966,s282,p92
5063,5010,s282,p92
5064,5011,s282,p92
5065,5012,s282,p92
5066,5013,s282,p92
5067,5021,s282,p92
5068,5022,s282,p92
5069,5050,s236,p108
