bus_id,dist,rs,rb
17340,0.0,s316,p123
17341,0.0,s316,p123
17342,0.0,s316,p123
17343,0.0,s316,p123
17344,0.0,s316,p123
17345,0.0,s316,p123
17346,0.0,s316,p123
17347,0.0,s316,p123
17348,0.0,s316,p123
17349,0.0,s253,p121
17350,0.0,s253,p121
17351,0.0,s253,p121
17352,0.0,s253,p121
17353,0.0,s253,p121
17354,0.0,s317,p123
17355,0.0,s317,p123
17356,0.0,s317,p123
17357,0.0,s317,p123
17358,0.0,s317,p123
17359,0.0,s317,p123
17360,0.0,s253,p121
17361,0.0,s253,p121
17362,0.0,s253,p121
17363,0.0,s253,p121
17364,0.0,s253,p121
17365,0.0,s317,p123
17366,0.0,s317,p123
17367,0.0,s317,p123
17368,0.0,s317,p123
17369,0.0,s317,p123
17370,0.0,s317,p123
17371,0.0,s317,p123
17372,0.0,s317,p123
17373,0.0,s317,p123
17374,0.0,s253,p121
17375,0.0,s253,p121
17376,0.0,s253,p121
17377,0.0,s253,p121
17378,0.0,s253,p121
17379,0.04365669071636211,s317,p123
17380,0.04365669071636211,s317,p123
17381,0.04365669071636211,s317,p123
17382,0.04365669071636211,s317,p123
17383,0.04365669071636211,s317,p123
17384,0.04365669071636211,s317,p123
17385,0.0,s317,p123
17386,0.0,s317,p123
17387,0.0,s317,p123
17388,0.0,s317,p123
17389,0.0,s317,p123
17390,0.0,s317,p123
17391,0.0,s317,p123
17392,0.0,s317,p123
17393,0.0,s326,p122
17394,0.0,s326,p122
17395,0.0,s326,p122
17396,0.0,s326,p122
17397,0.0,s326,p122
17398,0.0,s326,p122
17399,0.0,s326,p122
17400,0.0,s326,p122
17401,0.05459718760956978,s317,p123
17402,0.05459718760956978,s317,p123
17403,0.05459718760956978,s317,p123
17404,0.0,s253,p121
17405,0.0,s253,p121
17406,0.06611951091757576,s317,p123
17407,0.06611951091757576,s317,p123
17408,0.06611951091757576,s317,p123
17409,0.06611951091757576,s317,p123
17410,0.06611951091757576,s317,p123
17411,0.0589071389248792,s317,p123
17412,0.0589071389248792,s317,p123
17413,0.0589071389248792,s317,p123
17414,0.0589071389248792,s317,p123
17415,0.0589071389248792,s317,p123
17416,0.0,s302,p99
17417,0.0,s302,p99
17418,0.0,s316,p123
17419,0.0,s316,p123
17420,0.0,s316,p123
17421,0.0,s316,p123
17422,0.0,s316,p123
17423,0.0,s316,p123
17424,0.0,s316,p123
17425,0.0,s316,p123
17426,0.0,s316,p123
17427,0.0,s302,p99
17428,0.0,s302,p99
17429,0.0,s302,p99
17430,0.0,s302,p99
17431,0.0,s302,p99
17432,0.0,s302,p99
17433,0.0,s302,p99
17434,0.0,s317,p123
17435,0.0,s317,p123
17436,0.0,s317,p123
17437,0.0,s317,p123
17438,0.0,s317,p123
17439,0.0,s317,p123
17440,0.01447007089747982,s317,p123
17441,0.01447007089747982,s317,p123
17442,0.01447007089747982,s317,p123
17443,0.01447007089747982,s317,p123
17444,0.01447007089747982,s317,p123
17445,0.03382464441925337,s317,p123
17446,0.03382464441925337,s317,p123
17447,0.03382464441925337,s317,p123
17448,0.03382464441925337,s317,p123
17449,0.03382464441925337,s317,p123
17450,0.03382464441925337,s317,p123
17451,0.0,s317,p123
17452,0.0,s317,p123
17453,0.0,s317,p123
17454,0.0,s317,p123
17455,0.0,s317,p123
17456,0.0,s317,p123
17457,0.0,s315,p123
17458,0.0,s315,p123
17459,0.0,s317,p123
17460,0.0,s317,p123
17461,0.0,s317,p123
17462,0.0,s317,p123
17463,0.0,s317,p123
17464,0.0,s317,p123
17465,0.06301048128881569,s317,p123
17466,0.06301048128881569,s317,p123
17467,0.06301048128881569,s317,p123
17468,0.06301048128881569,s317,p123
17469,0.06301048128881569,s317,p123
17470,0.0,s317,p123
17471,0.0,s317,p123
17472,0.0,s317,p123
17473,0.0,s317,p123
17474,0.0,s315,p123
17475,0.0,s315,p123
17476,0.0,s315,p123
17477,0.0,s315,p123
17478,0.0,s315,p123
17479,0.0,s315,p123
17480,0.0,s317,p123
17481,0.0,s317,p123
17482,0.0,s317,p123
17483,0.0,s317,p123
17484,0.0,s317,p123
17485,0.0,s316,p123
17486,0.0,s316,p123
17487,0.0,s316,p123
17488,0.0,s316,p123
17489,0.0,s316,p123
17490,0.0,s316,p123
17491,0.0,s317,p123
17492,0.0,s317,p123
17493,0.0,s317,p123
17494,0.0,s317,p123
17495,0.0,s317,p123
17496,0.0,s317,p123
17497,0.0,s317,p123
17498,0.0,s317,p123
17499,0.0,s317,p123
17500,0.0,s317,p123
17501,0.0,s317,p123
17502,0.0,s317,p123
17503,0.0,s317,p123
17504,0.0,s317,p123
17505,0.0,s317,p123
17506,0.0,s317,p123
17507,0.0,s253,p121
17508,0.0,s253,p121
17509,0.0,s250,p116
17510,0.0,s250,p116
17511,0.0,s250,p116
17512,0.0,s317,p123
17513,0.0,s317,p123
17514,0.0,s317,p123
17515,0.0,s317,p123
17516,0.0,s317,p123
17517,0.0,s317,p123
17518,0.0,s317,p123
17519,0.0,s317,p123
17520,0.0,s317,p123
17521,0.0,s317,p123
17522,0.0,s300,p99
17523,0.0,s300,p99
17524,0.0,s301,p100
17525,0.0,s301,p100
17526,0.0,s300,p99
17527,0.0,s300,p99
17528,0.0,s300,p99
17529,0.0,s300,p99
17530,0.0,s300,p99
17531,0.0,s300,p99
17532,0.0,s300,p99
17533,0.0,s300,p99
17534,0.0,s300,p99
17535,0.0,s300,p99
17536,0.0,s300,p99
17537,0.0,s300,p99
17538,0.0,s300,p99
17539,0.0,s304,p99
17540,0.0,s300,p99
17541,0.0,s300,p99
17542,0.0,s300,p99
17543,0.0,s300,p99
17544,0.0,s300,p99
17545,0.0,s300,p99
17546,0.0,s300,p99
17547,0.0,s300,p99
17548,0.0,s300,p99
17549,0.0,s300,p99
17550,0.0,s300,p99
17551,0.0,s300,p99
17552,0.0,s300,p99
17553,0.0,s300,p99
17554,0.0,s300,p99
17555,0.0,s304,p99
17556,0.0,s304,p99
17557,0.0,s304,p99
17558,0.0,s301,p100
17559,0.0,s301,p100
17560,0.0,s301,p100
17561,0.0,s301,p100
17562,0.0,s304,p99
17563,0.0,s304,p99
17564,0.0,s304,p99
17565,0.0,s304,p99
17566,0.0,s300,p99
17567,0.0,s300,p99
17568,0.0,s300,p99
17569,0.0,s300,p99
17570,0.0,s300,p99
17571,0.0,s300,p99
17572,0.0,s300,p99
17573,0.0,s300,p99
17574,0.0,s300,p99
17575,0.0,s249,p116
17576,0.0,s249,p116
17577,0.0,s300,p99
17578,0.0,s249,p116
17579,0.0,s249,p116
17580,0.0,s245,p118
17581,0.0,s300,p99
17582,0.0,s300,p99
17583,0.0,s304,p99
17584,0.0,s245,p118
17585,0.0,s245,p118
17586,0.0,s245,p118
17587,0.0,s245,p118
17588,0.0,s245,p118
17589,0.0,s245,p118
17590,0.0,s245,p118
17591,0.0,s245,p118
17592,0.0,s245,p118
17593,0.0,s245,p118
17594,0.0,s245,p118
17595,0.0,s245,p118
17596,0.0,s245,p118
17597,0.0,s245,p118
17598,0.0,s245,p118
17599,0.0,s304,p99
17600,0.0,s304,p99
17601,0.0,s304,p99
17602,0.0,s304,p99
17603,0.0,s304,p99
17604,0.0,s304,p99
17605,0.0,s304,p99
17606,0.0,s304,p99
17607,0.0,s304,p99
17608,0.0,s245,p118
17609,0.0,s245,p118
17610,0.0,s304,p99
17611,0.0,s304,p99
17612,0.0,s304,p99
17613,0.0,s300,p99
17614,0.0,s300,p99
17615,0.0,s300,p99
17616,0.0,s300,p99
17617,0.0,s300,p99
17618,0.0,s300,p99
17619,0.0,s300,p99
17620,0.0,s300,p99
17621,0.0,s300,p99
17622,0.0,s300,p99
17623,0.0,s300,p99
17624,0.0,s300,p99
17625,0.0,s300,p99
17626,0.0,s300,p99
17627,0.0,s300,p99
17628,0.0,s300,p99
17629,0.0,s300,p99
17630,0.0,s300,p99
17631,0.0,s300,p99
17632,0.0,s300,p99
17633,0.0,s300,p99
17634,0.0,s300,p99
17635,0.0,s300,p99
17636,0.0,s300,p99
17637,0.0,s300,p99
17638,0.0,s300,p99
17639,0.0,s300,p99
17640,0.0,s300,p99
17641,0.0,s300,p99
17642,0.0,s300,p99
17643,0.0,s300,p99
17644,0.0,s300,p99
17645,0.0,s300,p99
17646,0.0,s300,p99
17647,0.0,s245,p118
17648,0.0,s245,p118
17649,0.0,s300,p99
17650,0.0,s300,p99
17651,0.0,s300,p99
17652,0.0,s245,p118
17653,0.0,s245,p118
17654,0.0,s245,p118
17655,0.0,s245,p118
17656,0.0,s245,p118
17657,0.0,s245,p118
17658,0.0,s245,p118
17659,0.0,s304,p99
17660,0.0,s304,p99
17661,0.0,s304,p99
17662,0.0,s304,p99
17663,0.0,s245,p118
17664,0.0,s245,p118
17665,0.0,s245,p118
17666,0.0,s245,p118
17667,0.0,s245,p118
17668,0.0,s245,p118
17669,0.0,s245,p118
17670,0.0,s245,p118
17671,0.0,s245,p118
17672,0.0,s245,p118
17673,0.0,s245,p118
17674,0.0,s245,p118
17675,0.0,s245,p118
17676,0.0,s245,p118
17677,0.0,s245,p118
17678,0.0,s245,p118
17679,0.0,s245,p118
17680,0.0,s245,p118
17681,0.0,s245,p118
17682,0.0,s245,p118
17683,0.0,s245,p118
17684,0.0,s304,p99
17685,0.0,s245,p118
17686,0.0,s304,p99
17687,0.0,s304,p99
17688,0.0,s245,p118
17689,0.0,s245,p118
17690,0.0,s245,p118
17691,0.0,s245,p118
17692,0.0,s245,p118
17693,0.0,s245,p118
17694,0.0,s245,p118
17695,0.0,s243,p118
17696,0.0,s243,p118
17697,0.0,s243,p118
17698,0.0,s243,p118
17699,0.0,s243,p118
17700,0.0,s243,p118
17701,0.0,s243,p118
17702,0.0,s244,p118
17703,0.0,s243,p118
17704,0.0,s243,p118
17705,0.0,s245,p118
17706,0.0,s245,p118
17707,0.0,s245,p118
17708,0.0,s245,p118
17709,0.0,s245,p118
17710,0.0,s245,p118
17711,0.0,s245,p118
17712,0.0,s245,p118
17713,0.0,s244,p118
17714,0.0,s244,p118
17715,0.0,s245,p118
17716,0.0,s245,p118
17717,0.0,s245,p118
17718,0.0,s245,p118
17719,0.0,s245,p118
17720,0.0,s245,p118
17721,0.0,s245,p118
17722,0.0,s245,p118
17723,0.0,s245,p118
17724,0.0,s244,p118
17725,0.0,s245,p118
17726,0.0,s245,p118
17727,0.0,s245,p118
17728,0.0,s285,p92
17729,0.0,s243,p118
17730,0.0,s243,p118
17731,0.0,s243,p118
17732,0.0,s243,p118
17733,0.0,s243,p118
17734,0.0,s243,p118
17735,0.0,s243,p118
17736,0.0,s285,p92
17737,0.0,s304,p99
17738,0.0,s304,p99
17739,0.0,s243,p118
17740,0.0,s243,p118
17741,0.0,s243,p118
17742,0.0,s243,p118
17743,0.0,s243,p118
17744,0.0,s243,p118
17745,0.0,s243,p118
17746,0.0,s243,p118
17747,0.0,s243,p118
17748,0.0,s243,p118
17749,0.0,s243,p118
17750,0.0,s243,p118
17751,0.0,s243,p118
17752,0.0,s243,p118
17753,0.0,s243,p118
17754,0.0,s304,p99
17755,0.0,s304,p99
17756,0.0,s304,p99
17757,0.0,s304,p99
17758,0.0,s304,p99
17759,0.0,s304,p99
17760,0.0,s304,p99
17761,0.0,s304,p99
17762,0.0,s304,p99
17763,0.0,s304,p99
17764,0.0,s304,p99
17765,0.0,s304,p99
17766,0.0,s304,p99
17767,0.0,s300,p99
17768,0.0,s300,p99
17769,0.0,s300,p99
17770,0.0,s300,p99
17771,0.0,s245,p118
17772,0.0,s304,p99
17773,0.0,s304,p99
17774,0.0,s304,p99
17775,0.0,s304,p99
17776,0.0,s304,p99
17777,0.0,s304,p99
17778,0.0,s304,p99
17779,0.0,s304,p99
17780,0.0,s304,p99
17781,0.0,s304,p99
17782,0.0,s245,p118
17783,0.0,s304,p99
17784,0.0,s304,p99
17785,0.0,s304,p99
17786,0.0,s304,p99
17787,0.0,s304,p99
17788,0.0,s244,p118
17789,0.0,s244,p118
17790,0.0,s244,p118
17791,0.0,s244,p118
17792,0.0,s244,p118
17793,0.0,s244,p118
17794,0.0,s244,p118
17795,0.0,s244,p118
17796,0.0,s244,p118
17797,0.0,s244,p118
17798,0.0,s244,p118
17799,0.0,s244,p118
17800,0.0,s244,p118
17801,0.0,s244,p118
17802,0.0,s244,p118
17803,0.0,s244,p118
17804,0.0,s244,p118
17805,0.0,s244,p118
17806,0.0,s304,p99
17807,0.0,s304,p99
17808,0.0,s304,p99
17809,0.0,s304,p99
17810,0.0,s304,p99
17811,0.0,s304,p99
17812,0.0,s304,p99
17813,0.0,s304,p99
17814,0.0,s304,p99
17815,0.0,s304,p99
17816,0.0,s304,p99
17817,0.0,s304,p99
17818,0.0,s304,p99
17819,0.0,s301,p100
17820,0.0,s301,p100
17821,0.0,s301,p100
17822,0.0,s301,p100
17823,0.0,s301,p100
17824,0.0,s301,p100
17825,0.0,s301,p100
17826,0.0,s301,p100
17827,0.0,s245,p118
17828,0.0,s245,p118
17829,0.0,s302,p99
17830,0.0,s302,p99
17831,0.0,s302,p99
17832,0.0,s304,p99
17833,0.0,s302,p99
17834,0.0,s302,p99
17835,0.0,s302,p99
17836,0.0,s301,p100
17837,0.0,s304,p99
17838,0.0,s304,p99
17839,0.0,s304,p99
17840,0.0,s304,p99
17841,0.0,s304,p99
17842,0.0,s304,p99
17843,0.0,s304,p99
17844,0.0,s304,p99
17845,0.0,s304,p99
17846,0.0,s289,p97
17847,0.0,s289,p97
17848,0.0,s291,p98
17849,0.0,s304,p99
17850,0.0,s304,p99
17851,0.0,s291,p98
17852,0.0,s291,p98
17853,0.0,s242,p110
17854,0.0,s243,p118
17855,0.0,s243,p118
17856,0.0,s243,p118
17857,0.0,s243,p118
17858,0.0,s243,p118
17859,0.0,s243,p118
17860,0.0,s243,p118
17861,0.0,s243,p118
17862,0.0,s301,p100
17863,0.0,s301,p100
17864,0.0,s244,p118
17865,0.0,s244,p118
17866,0.0,s244,p118
17867,0.0,s244,p118
17868,0.0,s244,p118
17869,0.0,s244,p118
17870,0.0,s244,p118
17871,0.0,s244,p118
17872,0.0,s244,p118
17873,0.0,s244,p118
17874,0.0,s244,p118
17875,0.0,s244,p118
17876,0.0,s304,p99
17877,0.0,s304,p99
17878,0.0,s304,p99
17879,0.0,s304,p99
17880,0.0,s304,p99
17881,0.0,s304,p99
17882,0.0,s304,p99
17883,0.0,s304,p99
17884,0.0,s304,p99
17885,0.0,s304,p99
17886,0.0,s304,p99
17887,0.0,s244,p118
17888,0.0,s244,p118
17889,0.0,s244,p118
17890,0.0,s244,p118
17891,0.0,s244,p118
17892,0.0,s244,p118
17893,0.0,s244,p118
17894,0.0,s244,p118
17895,0.0,s244,p118
17896,0.0,s244,p118
17897,0.0,s244,p118
17898,0.0,s244,p118
17899,0.0,s244,p118
17900,0.0,s244,p118
17901,0.0,s244,p118
17902,0.0,s244,p118
17903,0.0,s244,p118
17904,0.0,s244,p118
17905,0.0,s244,p118
17906,0.0,s244,p118
17907,0.0,s244,p118
17908,0.0,s244,p118
17909,0.0,s244,p118
17910,0.0,s304,p99
17911,0.0,s244,p118
17912,0.0,s244,p118
17913,0.0,s244,p118
17914,0.0,s244,p118
17915,0.0,s244,p118
17916,0.0,s244,p118
17917,0.0,s244,p118
17918,0.0,s244,p118
17919,0.0,s244,p118
17920,0.0,s244,p118
17921,0.0,s244,p118
17922,0.0,s244,p118
17923,0.0,s244,p118
17924,0.0,s301,p100
17925,0.0,s301,p100
17926,0.0,s308,p116
17927,0.0,s308,p116
17928,0.0,s308,p116
17929,0.0,s308,p116
17930,0.0,s308,p116
17931,0.0,s301,p100
17932,0.0,s301,p100
17933,0.0,s301,p100
17934,0.0,s301,p100
17935,0.0,s301,p100
17936,0.0,s301,p100
17937,0.0,s301,p100
17938,0.0,s301,p100
17939,0.0,s301,p100
17940,0.0,s301,p100
17941,0.0,s301,p100
17942,0.0,s301,p100
17943,0.0,s301,p100
17944,0.0,s301,p100
17945,0.0,s301,p100
17946,0.0,s301,p100
17947,0.0,s301,p100
17948,0.0,s301,p100
17949,0.0,s301,p100
17950,0.0,s301,p100
17951,0.0,s301,p100
17952,0.0,s301,p100
17953,0.0,s243,p118
17954,0.0,s243,p118
17955,0.0,s243,p118
17956,0.0,s243,p118
17957,0.0,s243,p118
17958,0.0,s243,p118
17959,0.0,s243,p118
17960,0.0,s243,p118
17961,0.0,s304,p99
17962,0.0,s304,p99
17963,0.0,s304,p99
17964,0.0,s244,p118
17965,0.0,s244,p118
17966,0.0,s288,p97
17967,0.0,s288,p97
17968,0.0,s244,p118
17969,0.0,s244,p118
17970,0.0,s301,p100
17971,0.0,s301,p100
17972,0.0,s301,p100
17973,0.0,s301,p100
17974,0.0,s304,p99
17975,0.0,s304,p99
17976,0.0,s304,p99
17977,0.0,s304,p99
17978,0.0,s304,p99
17979,0.0,s304,p99
17980,0.0,s304,p99
17981,0.0,s304,p99
17982,0.0,s304,p99
17983,0.0,s304,p99
17984,0.0,s304,p99
17985,0.0,s304,p99
17986,0.0,s304,p99
17987,0.0,s304,p99
17988,0.0,s304,p99
17989,0.0,s304,p99
17990,0.0,s304,p99
17991,0.0,s291,p98
17992,0.0,s300,p99
17993,0.0,s300,p99
17994,0.0,s300,p99
17995,0.0,s300,p99
17996,0.0,s300,p99
17997,0.0,s300,p99
17998,0.0,s300,p99
17999,0.0,s300,p99
18000,0.0,s300,p99
18001,0.0,s300,p99
18002,0.0,s300,p99
18003,0.0,s300,p99
18004,0.0,s304,p99
18005,0.0,s304,p99
18006,0.0,s244,p118
18007,0.0,s244,p118
18008,0.0,s244,p118
18009,0.0,s244,p118
18010,0.0,s244,p118
18011,0.0,s244,p118
18012,0.0,s244,p118
18013,0.0,s300,p99
18014,0.0,s243,p118
18015,0.0,s243,p118
18016,0.0,s243,p118
18017,0.0,s243,p118
18018,0.0,s243,p118
18019,0.0,s243,p118
18020,0.0,s243,p118
18021,0.0,s243,p118
18022,0.0,s243,p118
18023,0.0,s243,p118
18024,0.0,s241,p109
18025,0.0,s241,p109
18026,0.0,s243,p118
18027,0.0,s243,p118
18028,0.0,s243,p118
18029,0.0,s243,p118
18030,0.0,s243,p118
18031,0.0,s243,p118
18032,0.0,s243,p118
18033,0.0,s243,p118
18034,0.0,s243,p118
18035,0.0,s243,p118
18036,0.0,s243,p118
18037,0.0,s243,p118
18038,0.0,s243,p118
18039,0.0,s243,p118
18040,0.0,s243,p118
18041,0.0,s243,p118
18042,0.0,s300,p99
18043,0.0,s300,p99
18044,0.0,s300,p99
18045,0.0,s300,p99
18046,0.0,s300,p99
18047,0.0,s300,p99
18048,0.0,s300,p99
18049,0.0,s300,p99
18050,0.0,s304,p99
18051,0.0,s304,p99
18052,0.0,s304,p99
18053,0.0,s304,p99
18054,0.0,s304,p99
18055,0.0,s304,p99
18056,0.0,s304,p99
18057,0.0,s304,p99
18058,0.0,s304,p99
18059,0.0,s304,p99
18060,0.0,s301,p100
18061,0.0,s301,p100
18062,0.0,s301,p100
18063,0.0,s301,p100
18064,0.0,s301,p100
18065,0.0,s300,p99
18066,0.0,s300,p99
18067,0.0,s300,p99
18068,0.0,s301,p100
18069,0.0,s301,p100
18070,0.0,s304,p99
18071,0.0,s304,p99
18072,0.0,s304,p99
18073,0.0,s304,p99
18074,0.0,s304,p99
18075,0.0,s304,p99
18076,0.0,s304,p99
18077,0.0,s304,p99
18078,0.0,s304,p99
18079,0.0,s304,p99
18080,0.0,s244,p118
18081,0.0,s244,p118
18082,0.0,s244,p118
18083,0.0,s244,p118
18084,0.0,s244,p118
18085,0.0,s244,p118
18086,0.0,s244,p118
18087,0.0,s244,p118
18088,0.0,s244,p118
18089,0.0,s244,p118
18090,0.0,s244,p118
18091,0.0,s244,p118
18092,0.0,s244,p118
18093,0.0,s244,p118
18094,0.0,s244,p118
18095,0.0,s244,p118
18096,0.0,s244,p118
18097,0.0,s244,p118
18098,0.0,s244,p118
18099,0.0,s244,p118
18100,0.0,s245,p118
18101,0.0,s245,p118
18102,0.0,s245,p118
18103,0.0,s304,p99
18104,0.0,s304,p99
18105,0.0,s304,p99
18106,0.0,s304,p99
18107,0.0,s300,p99
18108,0.0,s301,p100
18109,0.0,s300,p99
18110,0.0,s301,p100
18111,0.0,s300,p99
18112,0.0,s300,p99
18113,0.0,s300,p99
18114,0.0,s244,p118
18115,0.0,s244,p118
18116,0.0,s244,p118
18117,0.0,s244,p118
18118,0.0,s244,p118
18119,0.0,s244,p118
18120,0.0,s244,p118
18121,0.0,s244,p118
18122,0.0,s244,p118
18123,0.0,s244,p118
18124,0.0,s244,p118
18125,0.0,s244,p118
18126,0.0,s304,p99
18127,0.0,s304,p99
18128,0.0,s304,p99
18129,0.0,s304,p99
18130,0.0,s304,p99
18131,0.0,s304,p99
18132,0.0,s304,p99
18133,0.0,s304,p99
18134,0.0,s304,p99
18135,0.0,s304,p99
18136,0.0,s291,p98
18137,0.0,s304,p99
18138,0.0,s244,p118
18139,0.0,s244,p118
18140,0.0,s244,p118
18141,0.0,s244,p118
18142,0.0,s244,p118
18143,0.0,s244,p118
18144,0.0,s244,p118
18145,0.0,s244,p118
18146,0.0,s301,p100
18147,0.0,s245,p118
18148,0.0,s245,p118
18149,0.0,s245,p118
18150,0.0,s245,p118
18151,0.0,s244,p118
18152,0.0,s244,p118
18153,0.0,s245,p118
18154,0.0,s245,p118
18155,0.0,s245,p118
18156,0.0,s244,p118
18157,0.0,s245,p118
18158,0.0,s245,p118
18159,0.0,s245,p118
18160,0.0,s245,p118
18161,0.0,s245,p118
18162,0.0,s245,p118
18163,0.0,s245,p118
18164,0.0,s245,p118
18165,0.0,s245,p118
18166,0.0,s245,p118
18167,0.0,s245,p118
18168,0.0,s300,p99
18169,0.0,s300,p99
18170,0.0,s300,p99
18171,0.0,s300,p99
18172,0.0,s300,p99
18173,0.0,s300,p99
18174,0.0,s300,p99
18175,0.0,s300,p99
18176,0.0,s300,p99
18177,0.0,s300,p99
18178,0.0,s300,p99
18179,0.0,s300,p99
18180,0.0,s300,p99
18181,0.0,s300,p99
18182,0.0,s300,p99
18183,0.0,s300,p99
18184,0.0,s300,p99
18185,0.0,s300,p99
18186,0.0,s300,p99
18187,0.0,s300,p99
18188,0.0,s300,p99
18189,0.0,s300,p99
18190,0.0,s300,p99
18191,0.0,s243,p118
18192,0.0,s243,p118
18193,0.0,s243,p118
18194,0.0,s243,p118
18195,0.0,s243,p118
18196,0.0,s243,p118
18197,0.0,s243,p118
18198,0.0,s243,p118
18199,0.0,s243,p118
18200,0.0,s243,p118
18201,0.0,s243,p118
18202,0.0,s243,p118
18203,0.0,s243,p118
18204,0.0,s243,p118
18205,0.0,s300,p99
18206,0.0,s300,p99
18207,0.0,s300,p99
18208,0.0,s300,p99
18209,0.0,s300,p99
18210,0.0,s300,p99
18211,0.0,s301,p100
18212,0.0,s301,p100
18213,0.0,s300,p99
18214,0.0,s300,p99
18215,0.0,s300,p99
18216,0.0,s300,p99
18217,0.0,s300,p99
18218,0.0,s243,p118
18219,0.0,s243,p118
18220,0.0,s243,p118
18221,0.0,s243,p118
18222,0.0,s243,p118
18223,0.0,s243,p118
18224,0.0,s243,p118
18225,0.0,s243,p118
18226,0.0,s243,p118
18227,0.0,s243,p118
18228,0.0,s243,p118
18229,0.0,s244,p118
18230,0.0,s244,p118
18231,0.0,s244,p118
18232,0.0,s244,p118
18233,0.0,s243,p118
18234,0.0,s243,p118
18235,0.0,s243,p118
18236,0.0,s243,p118
18237,0.0,s243,p118
18238,0.0,s243,p118
18239,0.0,s243,p118
18240,0.0,s243,p118
18241,0.0,s243,p118
18242,0.0,s243,p118
18243,0.0,s243,p118
18244,0.0,s243,p118
18245,0.0,s243,p118
18246,0.0,s243,p118
18247,0.0,s248,p117
18248,0.0,s243,p118
18249,0.0,s243,p118
18250,0.0,s243,p118
18251,0.0,s243,p118
18252,0.0,s243,p118
18253,0.0,s243,p118
18254,0.0,s243,p118
18255,0.0,s243,p118
18256,0.0,s301,p100
18257,0.0,s243,p118
18258,0.0,s243,p118
18259,0.0,s243,p118
18260,0.0,s243,p118
18261,0.0,s243,p118
18262,0.0,s285,p92
18263,0.0,s243,p118
18264,0.0,s243,p118
18265,0.0,s243,p118
18266,0.0,s243,p118
18267,0.0,s243,p118
18268,0.0,s243,p118
18269,0.0,s243,p118
18270,0.0,s243,p118
18271,0.0,s243,p118
18272,0.0,s243,p118
18273,0.0,s243,p118
18274,0.0,s243,p118
18275,0.0,s243,p118
18276,0.0,s243,p118
18277,0.0,s243,p118
18278,0.0,s243,p118
18279,0.0,s243,p118
18280,0.0,s243,p118
18281,0.0,s243,p118
18282,0.0,s243,p118
18283,0.0,s243,p118
18284,0.0,s243,p118
18285,0.0,s243,p118
18286,0.0,s244,p118
18287,0.0,s244,p118
18288,0.0,s243,p118
18289,0.0,s244,p118
18290,0.0,s244,p118
18291,0.0,s304,p99
18292,0.0,s304,p99
18293,0.0,s304,p99
18294,0.0,s304,p99
18295,0.0,s304,p99
18296,0.0,s304,p99
18297,0.0,s304,p99
18298,0.0,s304,p99
18299,0.0,s245,p118
18300,0.0,s245,p118
18301,0.0,s245,p118
18302,0.0,s243,p118
18303,0.0,s243,p118
18304,0.0,s243,p118
18305,0.0,s243,p118
18306,0.0,s243,p118
18307,0.0,s243,p118
18308,0.0,s304,p99
18309,0.0,s304,p99
18310,0.0,s304,p99
18311,0.0,s304,p99
18312,0.0,s304,p99
18313,0.0,s244,p118
18314,0.0,s244,p118
18315,0.0,s245,p118
18316,0.0,s245,p118
18317,0.0,s245,p118
18318,0.0,s244,p118
18319,0.0,s244,p118
18320,0.0,s244,p118
18321,0.0,s244,p118
18322,0.0,s243,p118
18323,0.0,s243,p118
18324,0.0,s243,p118
18325,0.0,s243,p118
18326,0.0,s243,p118
18327,0.0,s243,p118
18328,0.0,s243,p118
18329,0.0,s244,p118
18330,0.0,s244,p118
18331,0.0,s245,p118
18332,0.0,s245,p118
18333,0.0,s304,p99
18334,0.0,s304,p99
18335,0.0,s304,p99
18336,0.0,s304,p99
18337,0.0,s304,p99
18338,0.0,s300,p99
18339,0.0,s300,p99
18340,0.0,s304,p99
18341,0.0,s304,p99
18342,0.0,s304,p99
18343,0.0,s304,p99
18344,0.0,s304,p99
18345,0.0,s304,p99
18346,0.0,s304,p99
18347,0.0,s304,p99
18348,0.0,s304,p99
18349,0.0,s300,p99
18350,0.0,s300,p99
18351,0.0,s300,p99
18352,0.0,s300,p99
18353,0.0,s300,p99
18354,0.0,s300,p99
18355,0.0,s300,p99
18356,0.0,s300,p99
18357,0.0,s300,p99
18358,0.0,s300,p99
18359,0.0,s300,p99
18360,0.0,s300,p99
18361,0.0,s304,p99
18362,0.0,s304,p99
18363,0.0,s304,p99
18364,0.0,s304,p99
18365,0.0,s304,p99
18366,0.0,s304,p99
18367,0.0,s300,p99
18368,0.0,s300,p99
18369,0.0,s300,p99
18370,0.0,s300,p99
18371,0.0,s300,p99
18372,0.0,s243,p118
18373,0.0,s243,p118
18374,0.0,s243,p118
18375,0.0,s243,p118
18376,0.0,s243,p118
18377,0.0,s243,p118
18378,0.0,s243,p118
18379,0.0,s243,p118
18380,0.0,s244,p118
18381,0.0,s244,p118
18382,0.0,s304,p99
18383,0.0,s304,p99
18384,0.0,s304,p99
18385,0.0,s304,p99
18386,0.0,s300,p99
18387,0.0,s300,p99
18388,0.0,s300,p99
18389,0.0,s300,p99
18390,0.0,s300,p99
18391,0.0,s304,p99
18392,0.0,s304,p99
18393,0.0,s304,p99
18394,0.0,s304,p99
18395,0.0,s304,p99
18396,0.0,s304,p99
18397,0.0,s304,p99
18398,0.0,s300,p99
18399,0.0,s300,p99
18400,0.0,s300,p99
18401,0.0,s300,p99
